figmaVariableName,mode,value,type,alias,defaultMode
components/menu/properties/max-width,2,464,FLOAT,false,false
components/menu/properties/max-width,3,464,FLOAT,false,false
components/menu/properties/padding,0,0,FLOAT,false,true
components/menu/properties/padding,1,0,FLOAT,false,false
components/menu/properties/padding,2,0,FLOAT,false,false
components/menu/properties/padding,3,0,FLOAT,false,false
components/menu/properties/item-gap,0,0,FLOAT,false,true
components/menu/properties/item-gap,1,0,FLOAT,false,false
components/menu/properties/item-gap,2,0,FLOAT,false,false
components/menu/properties/item-gap,3,0,FLOAT,false,false
components/menu/properties/colors/background,0,brand/layers/layer-0/properties/surface,COLOR,true,true
components/menu/properties/colors/background,1,brand/layers/layer-1/properties/surface,COLOR,true,false
components/menu/properties/colors/background,2,brand/layers/layer-2/properties/surface,COLOR,true,false
components/menu/properties/colors/background,3,brand/layers/layer-3/properties/surface,COLOR,true,false
components/menu/properties/colors/border-color,0,brand/layers/layer-0/properties/border-color,COLOR,true,true
components/menu/properties/colors/border-color,1,brand/layers/layer-1/properties/border-color,COLOR,true,false
components/menu/properties/colors/border-color,2,brand/layers/layer-2/properties/border-color,COLOR,true,false
components/menu/properties/colors/border-color,3,brand/layers/layer-3/properties/border-color,COLOR,true,false
components/menu/properties/elevation,0,brand/elevations/elevation-1,STRING,true,true
components/menu/properties/elevation,1,brand/elevations/elevation-1,STRING,true,false
components/menu/properties/elevation,2,brand/elevations/elevation-1,STRING,true,false
components/menu/properties/elevation,3,brand/elevations/elevation-1,STRING,true,false
components/breadcrumb/properties/text/font-family,0,tokens/font/typefaces/primary,STRING,true,true
components/breadcrumb/properties/text/font-family,1,tokens/font/typefaces/primary,STRING,true,false
components/breadcrumb/properties/text/font-family,2,tokens/font/typefaces/primary,STRING,true,false
components/breadcrumb/properties/text/font-family,3,tokens/font/typefaces/primary,STRING,true,false
components/breadcrumb/properties/text/font-size,0,tokens/font/sizes/sm,FLOAT,true,true
components/breadcrumb/properties/text/font-size,1,tokens/font/sizes/sm,FLOAT,true,false
components/breadcrumb/properties/text/font-size,2,tokens/font/sizes/sm,FLOAT,true,false
components/breadcrumb/properties/text/font-size,3,tokens/font/sizes/sm,FLOAT,true,false
components/breadcrumb/properties/text/font-weight,0,tokens/font/weights/regular,FLOAT,true,true
components/breadcrumb/properties/text/font-weight,1,tokens/font/weights/regular,FLOAT,true,false
components/breadcrumb/properties/text/font-weight,2,tokens/font/weights/regular,FLOAT,true,false
components/breadcrumb/properties/text/font-weight,3,tokens/font/weights/regular,FLOAT,true,false
components/breadcrumb/properties/text/letter-spacing,0,tokens/font/letter-spacings/default,STRING,true,true
components/breadcrumb/properties/text/letter-spacing,1,tokens/font/letter-spacings/default,STRING,true,false
components/breadcrumb/properties/text/letter-spacing,2,tokens/font/letter-spacings/default,STRING,true,false
components/breadcrumb/properties/text/letter-spacing,3,tokens/font/letter-spacings/default,STRING,true,false
components/breadcrumb/properties/text/line-height,0,tokens/font/line-heights/default,FLOAT,true,true
components/breadcrumb/properties/text/line-height,1,tokens/font/line-heights/default,FLOAT,true,false
components/breadcrumb/properties/text/line-height,2,tokens/font/line-heights/default,FLOAT,true,false
components/breadcrumb/properties/text/line-height,3,tokens/font/line-heights/default,FLOAT,true,false
components/breadcrumb/properties/text/text-decoration,0,none,STRING,false,true
components/breadcrumb/properties/text/text-decoration,1,none,STRING,false,false
components/breadcrumb/properties/text/text-decoration,2,none,STRING,false,false
components/breadcrumb/properties/text/text-decoration,3,none,STRING,false,false
components/breadcrumb/properties/text/text-transform,0,none,STRING,false,true
components/breadcrumb/properties/text/text-transform,1,none,STRING,false,false
components/breadcrumb/properties/text/text-transform,2,none,STRING,false,false
components/breadcrumb/properties/text/text-transform,3,none,STRING,false,false
components/breadcrumb/properties/text/font-style,0,normal,STRING,false,true
components/breadcrumb/properties/text/font-style,1,normal,STRING,false,false
components/breadcrumb/properties/text/font-style,2,normal,STRING,false,false
components/breadcrumb/properties/text/font-style,3,normal,STRING,false,false
components/breadcrumb/properties/padding,0,brand/dimensions/general/default,FLOAT,true,true
components/breadcrumb/properties/padding,1,brand/dimensions/general/default,FLOAT,true,false
components/breadcrumb/properties/padding,2,brand/dimensions/general/default,FLOAT,true,false
components/breadcrumb/properties/padding,3,brand/dimensions/general/default,FLOAT,true,false
components/breadcrumb/properties/icon-label-gap,0,brand/dimensions/general/sm,FLOAT,true,true
components/breadcrumb/properties/icon-label-gap,1,brand/dimensions/general/sm,FLOAT,true,false
components/breadcrumb/properties/icon-label-gap,2,brand/dimensions/general/sm,FLOAT,true,false
components/breadcrumb/properties/icon-label-gap,3,brand/dimensions/general/sm,FLOAT,true,false
components/breadcrumb/properties/item-gap,0,brand/dimensions/gutters/horizontal,FLOAT,true,true
components/breadcrumb/properties/item-gap,1,brand/dimensions/gutters/horizontal,FLOAT,true,false
components/breadcrumb/properties/item-gap,2,brand/dimensions/gutters/horizontal,FLOAT,true,false
components/breadcrumb/properties/item-gap,3,brand/dimensions/gutters/horizontal,FLOAT,true,false
components/breadcrumb/properties/icon-size,0,brand/dimensions/icons/default,FLOAT,true,true
components/breadcrumb/properties/icon-size,1,brand/dimensions/icons/default,FLOAT,true,false
components/breadcrumb/properties/icon-size,2,brand/dimensions/icons/default,FLOAT,true,false
components/breadcrumb/properties/icon-size,3,brand/dimensions/icons/default,FLOAT,true,false
components/breadcrumb/properties/colors/interactive,0,brand/layers/layer-0/elements/interactive/tone,COLOR,true,true
components/breadcrumb/properties/colors/interactive,1,brand/layers/layer-1/elements/interactive/tone,COLOR,true,false
components/breadcrumb/properties/colors/interactive,2,brand/layers/layer-2/elements/interactive/tone,COLOR,true,false
components/breadcrumb/properties/colors/interactive,3,brand/layers/layer-3/elements/interactive/tone,COLOR,true,false
components/breadcrumb/properties/colors/read-only,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
components/breadcrumb/properties/colors/read-only,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
components/breadcrumb/properties/colors/read-only,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
components/breadcrumb/properties/colors/read-only,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
components/breadcrumb/properties/colors/separator-color,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
components/breadcrumb/properties/colors/separator-color,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
components/breadcrumb/properties/colors/separator-color,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
components/breadcrumb/properties/colors/separator-color,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
components/modal/colors/background,0,brand/layers/layer-1/properties/surface,COLOR,true,true
components/modal/colors/background,1,brand/layers/layer-2/properties/surface,COLOR,true,false
components/modal/colors/background,2,brand/layers/layer-3/properties/surface,COLOR,true,false
components/modal/colors/background,3,brand/layers/layer-3/properties/surface,COLOR,true,false
components/modal/colors/scroll-divider,0,brand/palettes/neutral/200/color/tone,COLOR,true,true
components/modal/colors/scroll-divider,1,brand/palettes/neutral/200/color/tone,COLOR,true,false
components/modal/colors/scroll-divider,2,brand/palettes/neutral/200/color/tone,COLOR,true,false
components/modal/colors/scroll-divider,3,brand/palettes/neutral/200/color/tone,COLOR,true,false
components/modal/colors/title,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
components/modal/colors/title,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
components/modal/colors/title,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
components/modal/colors/title,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
components/modal/colors/content,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
components/modal/colors/content,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
components/modal/colors/content,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
components/modal/colors/content,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
components/modal/colors/border-color,0,brand/layers/layer-0/properties/border-color,COLOR,true,true
components/modal/colors/border-color,1,brand/layers/layer-1/properties/border-color,COLOR,true,false
components/modal/colors/border-color,2,brand/layers/layer-2/properties/border-color,COLOR,true,false
components/modal/colors/border-color,3,brand/layers/layer-3/properties/border-color,COLOR,true,false
components/modal/properties/header-text/font-family,0,brand/typography/h3/font-family,STRING,true,true
components/modal/properties/header-text/font-family,1,brand/typography/h3/font-family,STRING,true,false
components/modal/properties/header-text/font-family,2,brand/typography/h3/font-family,STRING,true,false
components/modal/properties/header-text/font-family,3,brand/typography/h3/font-family,STRING,true,false
components/modal/properties/header-text/font-size,0,brand/typography/h3/font-size,FLOAT,true,true
components/modal/properties/header-text/font-size,1,brand/typography/h3/font-size,FLOAT,true,false
components/modal/properties/header-text/font-size,2,brand/typography/h3/font-size,FLOAT,true,false
components/modal/properties/header-text/font-size,3,brand/typography/h3/font-size,FLOAT,true,false
components/modal/properties/header-text/font-weight,0,brand/typography/h3/font-weight,STRING,true,true
components/modal/properties/header-text/font-weight,1,brand/typography/h3/font-weight,STRING,true,false
components/modal/properties/header-text/font-weight,2,brand/typography/h3/font-weight,STRING,true,false
components/modal/properties/header-text/font-weight,3,brand/typography/h3/font-weight,STRING,true,false
components/modal/properties/header-text/letter-spacing,0,brand/typography/h3/letter-spacing,STRING,true,true
components/modal/properties/header-text/letter-spacing,1,brand/typography/h3/letter-spacing,STRING,true,false
components/modal/properties/header-text/letter-spacing,2,brand/typography/h3/letter-spacing,STRING,true,false
components/modal/properties/header-text/letter-spacing,3,brand/typography/h3/letter-spacing,STRING,true,false
components/modal/properties/header-text/line-height,0,brand/typography/h3/line-height,FLOAT,true,true
components/modal/properties/header-text/line-height,1,brand/typography/h3/line-height,FLOAT,true,false
components/modal/properties/header-text/line-height,2,brand/typography/h3/line-height,FLOAT,true,false
components/modal/properties/header-text/line-height,3,brand/typography/h3/line-height,FLOAT,true,false
components/modal/properties/header-text/font-style,0,brand/typography/h3/font-style,STRING,true,true
components/modal/properties/header-text/font-style,1,brand/typography/h3/font-style,STRING,true,false
